date,station,prcp,tobs
2010-11-10,USC00516128,0.76,69
2010-11-11,USC00516128,0.15,80
2010-11-12,USC00516128,0.1,72
2010-11-13,USC00516128,0.21,79
2010-11-14,USC00516128,0.31,77
2010-11-15,USC00516128,0.6,71
2010-11-16,USC00516128,0.62,73
2010-11-17,USC00516128,0.01,65
2010-11-18,USC00516128,0.0,68
2010-11-19,USC00516128,0.22,67
2010-11-20,USC00516128,0.0,69
2010-11-21,USC00516128,0.08,71
2010-11-22,USC00516128,0.0,68
2010-11-23,USC00516128,0.0,68
2010-11-24,USC00516128,0.1,71
2010-11-25,USC00516128,0.46,73
2010-11-26,USC00516128,0.1,71
2010-11-27,USC00516128,0.15,69
2010-11-28,USC00516128,1.09,69
2010-11-29,USC00516128,0.64,69
2010-11-30,USC00516128,0.06,71
2010-12-01,USC00516128,1.48,71
2010-12-02,USC00516128,0.18,70
2010-12-03,USC00516128,1.59,67
2010-12-04,USC00516128,0.19,77
2010-12-05,USC00516128,0.0,69
2010-12-06,USC00516128,0.0,61
2010-12-07,USC00516128,0.0,62
2010-12-08,USC00516128,0.0,63
2010-12-09,USC00516128,0.0,73
2010-12-10,USC00516128,1.86,64
2010-12-11,USC00516128,0.58,67
2010-12-12,USC00516128,0.45,69
2010-12-13,USC00516128,0.18,80
2010-12-14,USC00516128,0.0,71
2010-12-15,USC00516128,0.0,73
2010-12-16,USC00516128,0.0,65
2010-12-17,USC00516128,0.0,68
2010-12-18,USC00516128,0.0,68
2010-12-19,USC00516128,2.15,69
2010-12-20,USC00516128,5.04,72
2010-12-21,USC00516128,1.44,69
2010-12-22,USC00516128,0.04,69
2010-12-23,USC00516128,0.0,67
2010-12-24,USC00516128,0.15,69
2010-12-25,USC00516128,0.0,73
2010-12-26,USC00516128,0.99,71
2010-12-27,USC00516128,0.02,71
2010-12-28,USC00516128,0.04,70
2010-12-29,USC00516128,0.19,71
2010-12-30,USC00516128,0.3,70
2010-12-31,USC00516128,0.01,75
2011-01-01,USC00516128,0.07,74
2011-01-02,USC00516128,0.03,70
2011-01-03,USC00516128,0.35,69
2011-01-04,USC00516128,0.05,70
2011-01-05,USC00516128,0.09,67
2011-01-06,USC00516128,0.22,67
2011-01-07,USC00516128,0.0,65
2011-01-08,USC00516128,0.0,66
2011-01-09,USC00516128,0.0,58
2011-01-10,USC00516128,0.0,64
2011-01-11,USC00516128,0.09,58
2011-01-12,USC00516128,0.54,68
2011-01-13,USC00516128,2.27,65
2011-01-14,USC00516128,0.12,72
2011-01-15,USC00516128,0.02,66
2011-01-16,USC00516128,0.0,68
2011-01-17,USC00516128,0.07,70
2011-01-18,USC00516128,0.0,62
2011-01-19,USC00516128,0.03,62
2011-01-20,USC00516128,0.01,71
2011-01-21,USC00516128,0.43,70
2011-01-22,USC00516128,0.02,69
2011-01-23,USC00516128,0.19,67
2011-01-24,USC00516128,0.05,69
2011-01-25,USC00516128,0.0,61
2011-01-26,USC00516128,0.0,67
2011-01-27,USC00516128,0.0,68
2011-01-28,USC00516128,0.0,69
2011-01-29,USC00516128,0.18,64
2011-01-30,USC00516128,0.0,62
2011-01-31,USC00516128,0.2,66
2011-02-01,USC00516128,0.0,69
2011-02-02,USC00516128,0.0,66
2011-02-03,USC00516128,0.0,65
2011-02-04,USC00516128,0.0,61
2011-02-05,USC00516128,0.0,62
2011-02-06,USC00516128,0.0,72
2011-02-07,USC00516128,1.11,67
2011-02-08,USC00516128,1.49,70
2011-02-10,USC00516128,,67
2011-02-11,USC00516128,0.13,68
2011-02-12,USC00516128,0.1,69
2011-02-13,USC00516128,0.1,66
2011-02-14,USC00516128,0.0,67
2011-02-15,USC00516128,0.0,67
2011-02-16,USC00516128,0.2,71
2011-02-17,USC00516128,0.0,68
2011-02-18,USC00516128,0.01,77
2011-02-19,USC00516128,0.0,75
2011-02-20,USC00516128,1.79,76
2011-02-21,USC00516128,0.0,75
2011-02-22,USC00516128,0.08,72
2011-02-23,USC00516128,0.01,70
2011-02-24,USC00516128,0.6,66
2011-02-25,USC00516128,0.01,64
2011-02-26,USC00516128,0.0,78
2011-02-27,USC00516128,0.16,75
2011-02-28,USC00516128,0.0,75
2011-03-01,USC00516128,0.22,68
2011-03-02,USC00516128,0.0,69
2011-03-03,USC00516128,0.0,72
2011-03-04,USC00516128,0.94,69
2011-03-05,USC00516128,0.29,69
2011-03-06,USC00516128,0.24,69
2011-03-07,USC00516128,0.29,70
2011-03-08,USC00516128,1.11,70
2011-03-09,USC00516128,1.5,67
2011-03-10,USC00516128,0.82,68
2011-03-11,USC00516128,0.47,67
2011-03-12,USC00516128,0.0,73
2011-03-13,USC00516128,0.0,77
2011-03-14,USC00516128,0.0,71
2011-03-15,USC00516128,0.0,70
2011-03-16,USC00516128,0.0,71
2011-03-17,USC00516128,0.16,69
2011-03-18,USC00516128,0.15,68
2011-03-19,USC00516128,0.46,69
2011-03-20,USC00516128,1.16,67
2011-03-21,USC00516128,0.0,69
2011-03-22,USC00516128,0.85,67
2011-03-23,USC00516128,0.06,69
2011-03-24,USC00516128,1.35,72
2011-03-25,USC00516128,0.13,71
2011-03-26,USC00516128,0.62,67
2011-03-27,USC00516128,0.38,74
2011-03-28,USC00516128,0.26,68
2011-03-29,USC00516128,0.11,68
2011-03-30,USC00516128,0.18,74
2011-03-31,USC00516128,0.0,72
2011-04-01,USC00516128,1.16,67
2011-04-02,USC00516128,1.15,74
2011-04-03,USC00516128,0.59,71
2011-04-04,USC00516128,0.05,73
2011-04-05,USC00516128,0.42,69
2011-04-06,USC00516128,0.18,69
2011-04-07,USC00516128,3.35,71
2011-04-08,USC00516128,0.34,71
2011-04-09,USC00516128,0.03,75
2011-04-10,USC00516128,0.09,72
2011-04-11,USC00516128,0.35,70
2011-04-12,USC00516128,0.25,72
2011-04-13,USC00516128,0.0,69
2011-04-14,USC00516128,0.08,71
2011-04-15,USC00516128,0.01,73
2011-04-16,USC00516128,0.38,81
2011-04-17,USC00516128,0.0,77
2011-04-18,USC00516128,0.28,73
2011-04-19,USC00516128,0.0,73
2011-04-21,USC00516128,0.0,78
2011-04-22,USC00516128,0.0,82
2011-04-23,USC00516128,0.0,78
2011-04-24,USC00516128,0.04,71
2011-04-25,USC00516128,0.23,69
2011-04-26,USC00516128,0.46,71
2011-04-27,USC00516128,0.09,71
2011-04-28,USC00516128,0.34,70
2011-04-29,USC00516128,0.9,71
2011-05-01,USC00516128,1.21,72
2011-05-02,USC00516128,0.35,73
2011-05-03,USC00516128,3.05,70
2011-05-05,USC00516128,0.34,70
2011-05-06,USC00516128,2.07,67
2011-05-07,USC00516128,1.91,67
2011-05-08,USC00516128,2.26,70
2011-05-09,USC00516128,0.31,73
2011-05-10,USC00516128,0.04,73
2011-05-11,USC00516128,0.74,72
2011-05-12,USC00516128,0.1,73
2011-05-13,USC00516128,0.29,71
2011-05-14,USC00516128,0.06,72
2011-05-15,USC00516128,0.0,72
2011-05-16,USC00516128,0.01,72
2011-05-17,USC00516128,0.03,70
2011-05-18,USC00516128,0.19,75
2011-05-19,USC00516128,0.15,70
2011-05-20,USC00516128,0.0,74
2011-05-21,USC00516128,0.01,71
2011-05-22,USC00516128,0.71,69
2011-05-23,USC00516128,0.17,72
2011-05-24,USC00516128,0.02,71
2011-05-25,USC00516128,0.09,71
2011-05-26,USC00516128,0.0,72
2011-05-27,USC00516128,0.09,71
2011-05-28,USC00516128,0.01,72
2011-05-29,USC00516128,0.17,70
2011-05-30,USC00516128,0.16,71
2011-05-31,USC00516128,0.15,70
2011-06-01,USC00516128,0.61,69
2011-06-02,USC00516128,0.22,72
2011-06-03,USC00516128,2.0,66
2011-06-04,USC00516128,2.45,67
2011-06-05,USC00516128,0.76,71
2011-06-06,USC00516128,0.1,71
2011-06-07,USC00516128,0.19,72
2011-06-08,USC00516128,0.23,72
2011-06-09,USC00516128,0.1,71
2011-06-10,USC00516128,0.11,71
2011-06-11,USC00516128,0.17,71
2011-06-12,USC00516128,1.5,69
2011-06-13,USC00516128,0.41,68
2011-06-14,USC00516128,0.14,71
2011-06-15,USC00516128,0.01,73
2011-06-16,USC00516128,0.83,72
2011-06-17,USC00516128,0.18,74
2011-06-18,USC00516128,0.07,70
2011-06-19,USC00516128,1.84,72
2011-06-20,USC00516128,0.91,71
2011-06-21,USC00516128,1.03,71
2011-06-22,USC00516128,1.65,70
2011-06-23,USC00516128,0.68,70
2011-06-24,USC00516128,1.16,69
2011-06-25,USC00516128,0.06,74
2011-06-26,USC00516128,0.29,69
2011-06-27,USC00516128,0.98,72
2011-06-28,USC00516128,0.25,70
2011-06-29,USC00516128,0.06,72
2011-06-30,USC00516128,0.0,72
2011-07-01,USC00516128,0.15,70
2011-07-02,USC00516128,0.1,73
2011-07-03,USC00516128,0.31,71
2011-07-04,USC00516128,0.17,70
2011-07-05,USC00516128,0.24,71
2011-07-06,USC00516128,0.15,69
2011-07-08,USC00516128,,71
2011-07-10,USC00516128,,71
2011-07-11,USC00516128,0.12,70
2011-07-13,USC00516128,,71
2011-07-14,USC00516128,0.27,71
2011-07-15,USC00516128,0.4,70
2011-07-16,USC00516128,0.3,74
2011-07-17,USC00516128,0.66,74
2011-07-18,USC00516128,0.18,72
2011-07-19,USC00516128,0.1,76
2011-07-20,USC00516128,0.72,69
2011-07-21,USC00516128,0.0,73
2011-07-22,USC00516128,1.34,70
2011-07-23,USC00516128,0.11,71
2011-07-24,USC00516128,0.3,72
2011-07-25,USC00516128,0.23,74
2011-07-26,USC00516128,0.35,74
2011-07-27,USC00516128,2.12,75
2011-07-28,USC00516128,0.02,73
2011-07-29,USC00516128,0.7,71
2011-07-31,USC00516128,,73
2011-08-01,USC00516128,0.0,73
2011-08-02,USC00516128,0.26,70
2011-08-03,USC00516128,0.17,71
2011-08-04,USC00516128,0.26,77
2011-08-05,USC00516128,0.51,77
2011-08-06,USC00516128,0.04,74
2011-08-07,USC00516128,0.18,76
2011-08-08,USC00516128,0.01,74
2011-08-09,USC00516128,1.25,73
2011-08-10,USC00516128,0.03,74
2011-08-11,USC00516128,0.16,73
2011-08-12,USC00516128,0.07,73
2011-08-13,USC00516128,0.01,73
2011-08-14,USC00516128,0.53,74
2011-08-15,USC00516128,0.1,74
2011-08-16,USC00516128,0.13,72
2011-08-17,USC00516128,0.55,74
2011-08-18,USC00516128,0.15,70
2011-08-19,USC00516128,0.08,71
2011-08-20,USC00516128,0.36,71
2011-08-22,USC00516128,,73
2011-08-23,USC00516128,0.02,73
2011-08-24,USC00516128,0.29,71
2011-08-25,USC00516128,0.39,71
2011-08-26,USC00516128,0.2,71
2011-08-27,USC00516128,0.6,70
2011-08-28,USC00516128,0.41,71
2011-08-29,USC00516128,1.11,70
2011-08-30,USC00516128,0.56,72
2011-08-31,USC00516128,0.57,74
2011-09-01,USC00516128,0.25,75
2011-09-02,USC00516128,0.3,76
2011-09-03,USC00516128,0.0,72
2011-09-04,USC00516128,0.18,80
2011-09-05,USC00516128,0.02,70
2011-09-06,USC00516128,0.11,75
2011-09-07,USC00516128,0.0,74
2011-09-08,USC00516128,0.0,77
2011-09-09,USC00516128,0.09,75
2011-09-10,USC00516128,0.25,76
2011-09-11,USC00516128,0.21,71
2011-09-12,USC00516128,0.38,70
2011-09-13,USC00516128,0.5,72
2011-09-14,USC00516128,0.19,73
2011-09-15,USC00516128,0.41,74
2011-09-16,USC00516128,0.95,73
2011-09-17,USC00516128,0.21,70
2011-09-18,USC00516128,0.88,71
2011-09-19,USC00516128,0.18,73
2011-09-20,USC00516128,0.1,72
2011-09-21,USC00516128,0.19,73
2011-09-22,USC00516128,0.21,72
2011-09-23,USC00516128,0.39,71
2011-09-24,USC00516128,0.01,76
2011-09-25,USC00516128,0.0,73
2011-09-26,USC00516128,0.0,76
2011-09-27,USC00516128,0.0,73
2011-09-28,USC00516128,0.1,73
2011-09-29,USC00516128,0.09,73
2011-09-30,USC00516128,0.0,75
2011-10-01,USC00516128,0.0,72
2011-10-02,USC00516128,0.03,71
2011-10-03,USC00516128,0.0,74
2011-10-04,USC00516128,0.57,71
2011-10-05,USC00516128,0.06,76
2011-10-06,USC00516128,0.65,73
2011-10-07,USC00516128,0.44,77
2011-10-10,USC00516128,,71
2011-10-13,USC00516128,,71
2011-10-14,USC00516128,0.57,72
2011-10-15,USC00516128,1.72,77
2011-10-16,USC00516128,0.0,77
2011-10-17,USC00516128,0.43,70
2011-10-18,USC00516128,0.44,70
2011-10-19,USC00516128,0.29,72
2011-10-20,USC00516128,0.22,68
2011-10-21,USC00516128,0.46,71
2011-10-25,USC00516128,,77
2011-10-26,USC00516128,0.03,74
2011-10-28,USC00516128,,72
2011-10-29,USC00516128,0.01,69
2011-10-30,USC00516128,0.3,71
2011-10-31,USC00516128,0.76,70
2011-11-01,USC00516128,2.24,73
2011-11-02,USC00516128,0.93,71
2011-11-03,USC00516128,0.58,70
2011-11-04,USC00516128,1.06,71
2011-11-05,USC00516128,0.17,69
2011-11-06,USC00516128,0.1,73
2011-11-07,USC00516128,0.11,71
2011-11-08,USC00516128,0.27,73
2011-11-09,USC00516128,0.28,71
2011-11-10,USC00516128,0.17,71
2011-11-11,USC00516128,1.96,68
2011-11-12,USC00516128,0.42,67
2011-11-13,USC00516128,0.07,70
2011-11-14,USC00516128,0.07,71
2011-11-15,USC00516128,0.0,75
2011-11-16,USC00516128,0.0,71
2011-11-17,USC00516128,0.08,71
2011-11-18,USC00516128,0.03,72
2011-11-19,USC00516128,0.29,76
2011-11-20,USC00516128,0.4,70
2011-11-21,USC00516128,1.15,72
2011-11-22,USC00516128,1.13,69
2011-11-23,USC00516128,0.04,70
2011-11-24,USC00516128,0.03,75
2011-11-25,USC00516128,0.21,67
2011-11-26,USC00516128,0.0,71
2011-11-27,USC00516128,0.16,70
2011-11-28,USC00516128,0.01,71
2011-11-29,USC00516128,0.1,67
2011-11-30,USC00516128,0.32,68
2011-12-01,USC00516128,0.16,71
2011-12-02,USC00516128,0.46,73
2011-12-03,USC00516128,0.11,71
2011-12-04,USC00516128,0.03,71
2011-12-05,USC00516128,0.22,68
2011-12-06,USC00516128,0.12,67
2011-12-07,USC00516128,0.26,70
2011-12-08,USC00516128,0.53,67
2011-12-10,USC00516128,,69
2011-12-11,USC00516128,1.35,71
2011-12-12,USC00516128,1.71,69
2011-12-13,USC00516128,6.42,69
2011-12-14,USC00516128,1.37,68
2011-12-15,USC00516128,1.18,69
2011-12-16,USC00516128,1.09,69
2011-12-17,USC00516128,0.63,67
2011-12-18,USC00516128,0.3,69
2011-12-19,USC00516128,0.87,68
2011-12-20,USC00516128,0.16,70
2011-12-21,USC00516128,1.52,68
2011-12-22,USC00516128,0.27,69
2011-12-23,USC00516128,0.42,71
2011-12-24,USC00516128,0.8,65
2011-12-25,USC00516128,0.58,69
2011-12-26,USC00516128,0.05,69
2011-12-27,USC00516128,0.06,69
2011-12-28,USC00516128,0.06,69
2011-12-29,USC00516128,0.0,70
2011-12-30,USC00516128,0.05,73
2011-12-31,USC00516128,0.25,67
2012-01-01,USC00516128,0.01,71
2012-01-02,USC00516128,0.0,64
2012-01-03,USC00516128,0.0,70
2012-01-04,USC00516128,0.1,71
2012-01-05,USC00516128,0.2,70
2012-01-06,USC00516128,0.0,72
2012-01-10,USC00516128,0.08,69
2012-01-11,USC00516128,0.1,71
2012-01-12,USC00516128,0.11,72
2012-01-13,USC00516128,0.02,68
2012-01-14,USC00516128,0.0,61
2012-01-15,USC00516128,0.0,76
2012-01-16,USC00516128,0.14,74
2012-01-17,USC00516128,0.01,73
2012-01-18,USC00516128,0.0,71
2012-01-19,USC00516128,0.0,69
2012-01-20,USC00516128,0.0,70
2012-01-21,USC00516128,0.0,71
2012-01-22,USC00516128,0.03,71
2012-01-23,USC00516128,0.01,66
2012-01-24,USC00516128,0.0,76
2012-01-25,USC00516128,0.06,67
2012-01-26,USC00516128,0.0,71
2012-01-27,USC00516128,0.05,66
2012-01-28,USC00516128,0.0,70
2012-01-29,USC00516128,0.67,69
2012-01-30,USC00516128,0.35,66
2012-01-31,USC00516128,0.04,67
2012-02-01,USC00516128,0.01,66
2012-02-02,USC00516128,0.0,72
2012-02-03,USC00516128,0.0,75
2012-02-04,USC00516128,0.0,61
2012-02-05,USC00516128,0.0,66
2012-02-06,USC00516128,0.0,69
2012-02-07,USC00516128,0.7,70
2012-02-08,USC00516128,0.44,66
2012-02-09,USC00516128,0.0,66
2012-02-10,USC00516128,0.0,68
2012-02-11,USC00516128,0.0,69
2012-02-12,USC00516128,0.07,69
2012-02-13,USC00516128,1.26,67
2012-02-14,USC00516128,0.02,71
2012-02-15,USC00516128,0.0,70
2012-02-16,USC00516128,0.0,70
2012-02-17,USC00516128,0.3,69
2012-02-18,USC00516128,0.67,69
2012-02-19,USC00516128,1.29,72
2012-02-20,USC00516128,0.03,69
2012-02-21,USC00516128,0.0,70
2012-02-22,USC00516128,0.0,70
2012-02-23,USC00516128,1.31,67
2012-02-24,USC00516128,0.77,74
2012-02-25,USC00516128,0.02,64
2012-02-26,USC00516128,0.3,71
2012-02-27,USC00516128,0.44,69
2012-02-28,USC00516128,0.4,69
2012-02-29,USC00516128,0.55,69
2012-03-01,USC00516128,0.64,67
2012-03-02,USC00516128,0.26,66
2012-03-03,USC00516128,1.1,66
2012-03-04,USC00516128,2.0,67
2012-03-05,USC00516128,5.37,64
2012-03-06,USC00516128,2.61,67
2012-03-07,USC00516128,2.63,69
2012-03-08,USC00516128,2.09,66
2012-03-09,USC00516128,3.23,64
2012-03-10,USC00516128,0.15,70
2012-03-11,USC00516128,0.31,71
2012-03-12,USC00516128,1.6,67
2012-03-13,USC00516128,0.45,67
2012-03-14,USC00516128,0.01,65
2012-03-15,USC00516128,0.03,66
2012-03-16,USC00516128,0.08,66
2012-03-17,USC00516128,0.02,68
2012-03-18,USC00516128,0.65,66
2012-03-19,USC00516128,1.61,69
2012-03-20,USC00516128,0.0,68
2012-03-21,USC00516128,0.43,65
2012-03-22,USC00516128,0.48,69
2012-03-23,USC00516128,0.05,68
2012-03-24,USC00516128,0.06,67
2012-03-25,USC00516128,1.92,68
2012-03-26,USC00516128,0.37,66
2012-03-27,USC00516128,0.57,66
2012-03-28,USC00516128,0.02,74
2012-03-29,USC00516128,0.0,74
2012-03-30,USC00516128,0.0,72
2012-03-31,USC00516128,0.0,70
2012-04-01,USC00516128,0.04,71
2012-04-02,USC00516128,0.0,71
2012-04-03,USC00516128,0.0,71
2012-04-04,USC00516128,0.03,69
2012-04-05,USC00516128,0.89,69
2012-04-06,USC00516128,0.1,68
2012-04-07,USC00516128,1.75,70
2012-04-08,USC00516128,0.02,69
2012-04-09,USC00516128,3.27,64
2012-04-10,USC00516128,1.32,64
2012-04-11,USC00516128,1.47,69
2012-04-12,USC00516128,0.15,69
2012-04-13,USC00516128,0.01,70
2012-04-14,USC00516128,0.01,68
2012-04-15,USC00516128,0.18,69
2012-04-16,USC00516128,0.12,72
2012-04-17,USC00516128,0.01,71
2012-04-18,USC00516128,0.01,71
2012-04-19,USC00516128,0.03,69
2012-04-20,USC00516128,0.04,67
2012-04-22,USC00516128,,68
2012-04-23,USC00516128,1.62,65
2012-04-24,USC00516128,0.2,68
2012-04-25,USC00516128,0.3,66
2012-04-26,USC00516128,0.61,76
2012-04-27,USC00516128,0.02,68
2012-04-28,USC00516128,0.65,68
2012-04-29,USC00516128,0.2,70
2012-04-30,USC00516128,0.12,70
2012-05-01,USC00516128,0.03,70
2012-05-02,USC00516128,0.57,67
2012-05-03,USC00516128,0.16,70
2012-05-04,USC00516128,1.21,66
2012-05-05,USC00516128,0.9,67
2012-05-06,USC00516128,0.14,67
2012-05-07,USC00516128,0.54,68
2012-05-08,USC00516128,0.02,69
2012-05-09,USC00516128,0.04,70
2012-05-10,USC00516128,0.0,69
2012-05-11,USC00516128,0.23,69
2012-05-12,USC00516128,0.01,73
2012-05-13,USC00516128,0.0,68
2012-05-14,USC00516128,0.0,75
2012-05-15,USC00516128,0.0,73
2012-05-16,USC00516128,0.03,68
2012-05-17,USC00516128,0.02,71
2012-05-18,USC00516128,0.05,72
2012-05-19,USC00516128,0.0,69
2012-05-20,USC00516128,0.02,68
2012-05-21,USC00516128,0.2,73
2012-05-22,USC00516128,0.0,72
2012-05-23,USC00516128,0.0,70
2012-05-24,USC00516128,0.07,72
2012-05-25,USC00516128,0.13,71
2012-05-26,USC00516128,0.37,74
2012-05-27,USC00516128,0.67,73
2012-05-28,USC00516128,0.13,73
2012-05-29,USC00516128,0.03,71
2012-05-30,USC00516128,0.01,70
2012-05-31,USC00516128,0.62,68
2012-06-01,USC00516128,0.26,69
2012-06-02,USC00516128,0.22,73
2012-06-03,USC00516128,0.0,71
2012-06-04,USC00516128,0.02,72
2012-06-05,USC00516128,0.0,71
2012-06-06,USC00516128,0.72,72
2012-06-07,USC00516128,0.12,71
2012-06-08,USC00516128,0.3,74
2012-06-09,USC00516128,0.0,74
2012-06-10,USC00516128,0.08,75
2012-06-11,USC00516128,0.08,69
2012-06-12,USC00516128,0.14,75
2012-06-13,USC00516128,0.48,70
2012-06-14,USC00516128,0.21,73
2012-06-15,USC00516128,0.0,72
2012-06-16,USC00516128,0.0,70
2012-06-17,USC00516128,0.1,73
2012-06-18,USC00516128,0.0,71
2012-06-19,USC00516128,0.38,70
2012-06-20,USC00516128,1.84,69
2012-06-21,USC00516128,0.34,71
2012-06-23,USC00516128,0.94,68
2012-06-24,USC00516128,1.13,68
2012-06-25,USC00516128,0.89,68
2012-06-26,USC00516128,0.92,69
2012-06-27,USC00516128,0.73,69
2012-06-28,USC00516128,0.37,69
2012-06-29,USC00516128,0.79,71
2012-07-01,USC00516128,,68
2012-07-02,USC00516128,0.05,75
2012-07-03,USC00516128,1.04,68
2012-07-04,USC00516128,0.85,70
2012-07-05,USC00516128,0.98,71
2012-07-06,USC00516128,1.08,70
2012-07-07,USC00516128,0.86,70
2012-07-08,USC00516128,0.05,72
2012-07-09,USC00516128,0.01,71
2012-07-10,USC00516128,0.12,70
2012-07-11,USC00516128,0.39,70
2012-07-12,USC00516128,0.0,70
2012-07-13,USC00516128,0.52,72
2012-07-14,USC00516128,0.29,74
2012-07-15,USC00516128,0.06,72
2012-07-16,USC00516128,0.83,72
2012-07-17,USC00516128,0.71,75
2012-07-18,USC00516128,1.0,72
2012-07-19,USC00516128,0.34,68
2012-07-20,USC00516128,0.13,71
2012-07-21,USC00516128,0.03,74
2012-07-22,USC00516128,0.04,69
2012-07-23,USC00516128,0.29,73
2012-07-24,USC00516128,0.0,74
2012-07-25,USC00516128,0.18,72
2012-07-26,USC00516128,0.0,72
2012-07-27,USC00516128,0.23,69
2012-07-28,USC00516128,0.5,70
2012-07-29,USC00516128,2.87,69
2012-07-30,USC00516128,0.36,72
2012-07-31,USC00516128,0.59,73
2012-08-01,USC00516128,0.05,71
2012-08-02,USC00516128,0.0,73
2012-08-03,USC00516128,0.09,72
2012-08-04,USC00516128,0.06,72
2012-08-05,USC00516128,0.44,70
2012-08-06,USC00516128,0.3,69
2012-08-07,USC00516128,0.22,71
2012-08-08,USC00516128,0.44,71
2012-08-09,USC00516128,0.14,75
2012-08-10,USC00516128,0.02,75
2012-08-11,USC00516128,0.26,67
2012-08-12,USC00516128,0.23,69
2012-08-13,USC00516128,0.03,73
2012-08-14,USC00516128,0.26,73
2012-08-15,USC00516128,0.02,73
2012-08-16,USC00516128,0.0,72
2012-08-17,USC00516128,0.24,72
2012-08-19,USC00516128,,70
2012-08-20,USC00516128,0.38,72
2012-08-21,USC00516128,0.41,71
2012-08-22,USC00516128,0.24,73
2012-08-23,USC00516128,0.09,74
2012-08-24,USC00516128,0.53,72
2012-08-25,USC00516128,0.0,78
2012-08-27,USC00516128,,69
2012-08-28,USC00516128,1.19,69
2012-08-29,USC00516128,0.9,72
2012-08-30,USC00516128,0.44,72
2012-08-31,USC00516128,0.26,70
2012-09-01,USC00516128,0.1,71
2012-09-02,USC00516128,0.46,67
2012-09-03,USC00516128,0.19,69
2012-09-04,USC00516128,0.05,73
2012-09-05,USC00516128,0.59,69
2012-09-06,USC00516128,0.2,70
2012-09-07,USC00516128,1.24,69
2012-09-08,USC00516128,2.48,69
2012-09-09,USC00516128,2.57,71
2012-09-10,USC00516128,0.19,72
2012-09-11,USC00516128,0.0,72
2012-09-12,USC00516128,0.23,71
2012-09-13,USC00516128,0.04,70
2012-09-14,USC00516128,0.52,69
2012-09-15,USC00516128,0.41,67
2012-09-16,USC00516128,0.62,70
2012-09-17,USC00516128,0.3,69
2012-09-18,USC00516128,0.38,68
2012-09-19,USC00516128,0.35,70
2012-09-20,USC00516128,0.16,73
2012-09-21,USC00516128,0.39,70
2012-09-22,USC00516128,0.17,69
2012-09-23,USC00516128,0.99,71
2012-09-24,USC00516128,1.58,69
2012-09-25,USC00516128,0.56,69
2012-09-26,USC00516128,0.3,69
2012-09-27,USC00516128,0.12,72
2012-09-28,USC00516128,0.31,70
2012-10-03,USC00516128,,73
2012-10-08,USC00516128,,78
2012-10-09,USC00516128,0.0,73
2012-10-10,USC00516128,0.0,71
2012-10-11,USC00516128,0.4,76
2012-10-12,USC00516128,0.0,77
2012-10-19,USC00516128,,75
2012-10-22,USC00516128,,72
2012-10-23,USC00516128,0.08,71
2012-10-24,USC00516128,0.0,69
2012-10-25,USC00516128,0.0,70
2012-10-26,USC00516128,0.01,71
2012-10-27,USC00516128,0.0,76
2012-10-28,USC00516128,0.49,71
2012-10-29,USC00516128,0.53,74
2012-10-30,USC00516128,0.2,68
2012-10-31,USC00516128,0.2,70
2012-11-01,USC00516128,0.0,70
2012-11-02,USC00516128,0.0,69
2012-11-03,USC00516128,0.0,66
2012-11-04,USC00516128,0.0,66
2012-11-05,USC00516128,0.02,70
2012-11-06,USC00516128,0.64,69
2012-11-07,USC00516128,0.09,73
2012-11-08,USC00516128,0.51,69
2012-11-09,USC00516128,0.27,72
2012-11-10,USC00516128,0.15,69
2012-11-11,USC00516128,0.02,71
2012-11-12,USC00516128,0.28,75
2012-11-13,USC00516128,0.42,69
2012-11-14,USC00516128,0.2,71
2012-11-15,USC00516128,0.64,71
2012-11-16,USC00516128,0.74,67
2012-11-17,USC00516128,0.18,67
2012-11-19,USC00516128,,69
2012-11-20,USC00516128,0.36,68
2012-11-21,USC00516128,0.11,70
2012-11-22,USC00516128,0.0,72
2012-11-23,USC00516128,0.0,67
2012-11-24,USC00516128,0.0,75
2012-11-25,USC00516128,0.0,71
2012-11-26,USC00516128,0.53,70
2012-11-27,USC00516128,0.01,69
2012-11-28,USC00516128,0.01,75
2012-11-29,USC00516128,0.0,67
2012-11-30,USC00516128,0.0,65
2012-12-01,USC00516128,0.0,74
2012-12-02,USC00516128,0.01,77
2012-12-03,USC00516128,0.0,74
2012-12-04,USC00516128,0.0,73
2012-12-05,USC00516128,0.04,71
2012-12-06,USC00516128,0.0,73
2012-12-07,USC00516128,0.0,68
2012-12-08,USC00516128,0.01,69
2012-12-09,USC00516128,0.04,71
2012-12-10,USC00516128,0.12,72
2012-12-11,USC00516128,0.0,72
2012-12-12,USC00516128,0.24,67
2012-12-13,USC00516128,0.44,67
2012-12-14,USC00516128,0.72,69
2012-12-15,USC00516128,0.44,66
2012-12-16,USC00516128,0.48,66
2012-12-17,USC00516128,0.54,69
2012-12-18,USC00516128,2.25,66
2012-12-19,USC00516128,0.34,68
2012-12-20,USC00516128,1.8,65
2012-12-21,USC00516128,0.67,68
2012-12-22,USC00516128,0.12,67
2012-12-23,USC00516128,0.0,71
2012-12-24,USC00516128,0.0,65
2012-12-25,USC00516128,0.0,71
2012-12-26,USC00516128,0.21,69
2012-12-27,USC00516128,0.02,69
2012-12-28,USC00516128,0.0,62
2012-12-29,USC00516128,0.0,62
2012-12-30,USC00516128,0.1,67
